GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10
Id,Id2,Geography,Total; Estimate; Total population,Total; Estimate; AGE - 20 to 24 years,Total; Estimate; AGE - 25 to 29 years,Total; Estimate; AGE - 30 to 34 years,Total; Estimate; AGE - 35 to 39 years
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",3157,90,511,384,287
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",3126,81,277,536,297
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",5378,234,352,476,630
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",7505,297,264,262,492
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",7229,146,459,630,365
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",4484,200,205,426,286
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",4257,92,224,263,368
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",6115,257,503,830,513
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",6898,227,313,304,473
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",4307,114,104,245,310
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",3383,143,88,149,178
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",3196,163,218,271,271
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",2377,52,74,85,177
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",2110,96,98,132,109
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",2733,141,126,247,352
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",3886,181,232,391,187
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",3973,202,76,144,212
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",5492,178,124,238,265
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",5938,140,140,298,382
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",5305,172,92,205,146
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",5238,264,49,145,300
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",6177,195,196,263,248
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",5189,162,143,134,193
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",6735,219,273,227,518
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",7370,249,337,412,476
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts",1924,84,130,205,266
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",4772,189,87,108,146
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",5617,54,63,115,182
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",7556,456,454,444,500
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",6184,83,154,85,309
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts",5160,219,140,89,128
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",6659,329,381,389,360
1400000US25017363103,25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",3532,134,120,69,196
1400000US25017363104,25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",6186,220,111,190,430
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",3378,137,28,102,216
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",3700,94,87,227,186
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",5525,214,351,304,346
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",5035,100,301,511,275
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",7977,290,56,174,465
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",5950,197,133,117,261
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",4770,205,78,155,173
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",4819,236,151,166,277
1400000US25017366201,25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",3641,104,34,101,155
1400000US25017366202,25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",5240,80,65,189,407
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",4268,117,126,60,164
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",7759,553,94,191,359
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",6428,547,635,714,482
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",3751,201,190,374,166
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",4446,259,376,404,296
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",5244,379,859,649,514
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",8549,1825,760,646,343
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",3146,265,459,527,288
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",5572,440,898,744,470
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",2477,249,289,503,151
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",4712,289,584,407,421
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",7191,1568,522,331,322
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",4564,709,390,432,404
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",1677,129,111,126,116
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",5075,239,205,422,398
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",7582,214,600,742,845
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",7938,406,1275,865,793
1400000US25017370201,25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",3762,129,273,483,351
1400000US25017370202,25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",4474,249,403,390,358
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",5522,232,679,636,511
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",5275,433,537,615,426
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",4868,178,341,511,287
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",4607,503,407,300,288
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",3205,178,117,220,260
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",3345,94,307,217,199
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",6132,518,241,70,179
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",6387,1799,218,112,106
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",3580,102,72,142,130
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",6152,250,294,335,360
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts",6181,70,144,205,401
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",5373,571,173,174,252
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",4934,144,279,361,281
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",4398,111,410,228,159
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts",3556,60,41,178,198
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",6359,301,34,41,165
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",4584,147,236,154,254
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",5191,209,329,333,405
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",4651,186,173,288,328
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",4976,750,121,264,195
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",5263,118,203,282,370
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",5329,160,319,326,305
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",6045,141,245,129,315
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",4913,110,200,315,374
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",5107,350,316,341,429
1400000US25017382601,25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",4725,209,794,673,387
1400000US25017382602,25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",4575,264,221,181,303
1400000US25017383101,25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",3762,175,380,325,462
1400000US25017383102,25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",5680,286,503,510,540
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",6340,533,209,637,616
1400000US25017383300,25017383300,"Census Tract 3833, Middlesex County, Massachusetts",3045,176,332,350,160
1400000US25017383400,25017383400,"Census Tract 3834, Middlesex County, Massachusetts",6340,422,501,261,666
1400000US25017383501,25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",4866,348,485,498,152
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",3691,704,186,112,132
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",6358,397,439,554,474
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",5040,460,269,261,344
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",5637,265,359,355,443
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",8025,240,249,427,603
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",5275,203,206,224,218
1400000US25017384001,25017384001,"Census Tract 3840.01, Middlesex County, Massachusetts",1512,64,215,65,63
1400000US25017384002,25017384002,"Census Tract 3840.02, Middlesex County, Massachusetts",5661,321,653,526,464
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",6921,296,331,359,437
1400000US25017385201,25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",2663,92,289,83,183
1400000US25017385202,25017385202,"Census Tract 3852.02, Middlesex County, Massachusetts",7894,246,332,794,358
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts",4302,102,98,104,214
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",4183,148,141,205,209
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",6126,319,203,299,497
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",4171,138,231,127,221
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",5546,353,398,305,140
1400000US25017388200,25017388200,"Census Tract 3882, Middlesex County, Massachusetts",7572,563,583,610,406
1400000US25017388300,25017388300,"Census Tract 3883, Middlesex County, Massachusetts",6176,1122,455,369,255
1400000US25017980000,25017980000,"Census Tract 9800, Middlesex County, Massachusetts",0,0,0,0,0
1400000US25019950100,25019950100,"Census Tract 9501, Nantucket County, Massachusetts",1279,47,41,25,35
1400000US25019950200,25019950200,"Census Tract 9502, Nantucket County, Massachusetts",5301,324,415,530,522
1400000US25019950307,25019950307,"Census Tract 9503.07, Nantucket County, Massachusetts",533,0,47,32,19
1400000US25019950400,25019950400,"Census Tract 9504, Nantucket County, Massachusetts",2701,153,242,341,191
1400000US25019950500,25019950500,"Census Tract 9505, Nantucket County, Massachusetts",1098,0,0,23,41
1400000US25019990000,25019990000,"Census Tract 9900, Nantucket County, Massachusetts",0,0,0,0,0
1400000US25021400100,25021400100,"Census Tract 4001, Norfolk County, Massachusetts",5304,689,1135,540,273
1400000US25021400200,25021400200,"Census Tract 4002, Norfolk County, Massachusetts",6243,1327,806,488,445
1400000US25021400300,25021400300,"Census Tract 4003, Norfolk County, Massachusetts",4397,752,504,447,248
1400000US25021400400,25021400400,"Census Tract 4004, Norfolk County, Massachusetts",5747,580,773,485,320
1400000US25021400500,25021400500,"Census Tract 4005, Norfolk County, Massachusetts",5208,313,914,609,454
1400000US25021400600,25021400600,"Census Tract 4006, Norfolk County, Massachusetts",5300,549,405,355,519
1400000US25021400700,25021400700,"Census Tract 4007, Norfolk County, Massachusetts",3304,271,411,295,170
1400000US25021400800,25021400800,"Census Tract 4008, Norfolk County, Massachusetts",5507,318,1029,676,240
1400000US25021400900,25021400900,"Census Tract 4009, Norfolk County, Massachusetts",4171,282,381,484,433
1400000US25021401000,25021401000,"Census Tract 4010, Norfolk County, Massachusetts",3239,292,291,264,115
1400000US25021401100,25021401100,"Census Tract 4011, Norfolk County, Massachusetts",4123,232,140,116,101
1400000US25021401200,25021401200,"Census Tract 4012, Norfolk County, Massachusetts",6703,384,382,291,356
1400000US25021402101,25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",3572,214,114,303,203
1400000US25021402102,25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",4478,394,406,301,304
1400000US25021402200,25021402200,"Census Tract 4022, Norfolk County, Massachusetts",2332,144,168,136,136
1400000US25021402300,25021402300,"Census Tract 4023, Norfolk County, Massachusetts",4394,127,197,236,258
1400000US25021402400,25021402400,"Census Tract 4024, Norfolk County, Massachusetts",6391,372,565,452,545
1400000US25021402500,25021402500,"Census Tract 4025, Norfolk County, Massachusetts",4210,156,256,223,160
1400000US25021403100,25021403100,"Census Tract 4031, Norfolk County, Massachusetts",6800,219,57,153,381
1400000US25021403300,25021403300,"Census Tract 4033, Norfolk County, Massachusetts",4206,173,47,236,272
1400000US25021403400,25021403400,"Census Tract 4034, Norfolk County, Massachusetts",6759,444,151,130,329
1400000US25021403500,25021403500,"Census Tract 4035, Norfolk County, Massachusetts",6751,295,323,284,454
1400000US25021404100,25021404100,"Census Tract 4041, Norfolk County, Massachusetts",4182,90,201,122,196
1400000US25021404201,25021404201,"Census Tract 4042.01, Norfolk County, Massachusetts",3800,38,25,53,176
1400000US25021404202,25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts",4972,1058,73,65,104
1400000US25021404301,25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts",5690,133,134,178,326
1400000US25021404302,25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts",3721,47,92,130,119
1400000US25021404400,25021404400,"Census Tract 4044, Norfolk County, Massachusetts",6639,1443,206,150,114
1400000US25021405100,25021405100,"Census Tract 4051, Norfolk County, Massachusetts",5922,284,107,183,213
1400000US25021406101,25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",6111,211,143,379,305
1400000US25021406102,25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",6499,305,108,109,191
1400000US25021407100,25021407100,"Census Tract 4071, Norfolk County, Massachusetts",8144,470,361,435,399
1400000US25021408101,25021408101,"Census Tract 4081.01, Norfolk County, Massachusetts",8082,387,239,535,453
1400000US25021408102,25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",5080,430,175,312,266
1400000US25021409101,25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",6390,267,458,464,394
1400000US25021409102,25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",5281,198,140,187,276
1400000US25021410100,25021410100,"Census Tract 4101, Norfolk County, Massachusetts",6560,367,367,524,464
1400000US25021410300,25021410300,"Census Tract 4103, Norfolk County, Massachusetts",4634,321,265,231,237
1400000US25021410400,25021410400,"Census Tract 4104, Norfolk County, Massachusetts",6254,365,274,585,381
1400000US25021411100,25021411100,"Census Tract 4111, Norfolk County, Massachusetts",8176,369,319,452,557
1400000US25021411200,25021411200,"Census Tract 4112, Norfolk County, Massachusetts",7075,198,216,411,604
1400000US25021411301,25021411301,"Census Tract 4113.01, Norfolk County, Massachusetts",5804,173,194,180,250
1400000US25021411302,25021411302,"Census Tract 4113.02, Norfolk County, Massachusetts",3905,139,109,262,300
1400000US25021412100,25021412100,"Census Tract 4121, Norfolk County, Massachusetts",6702,198,200,209,259
1400000US25021412200,25021412200,"Census Tract 4122, Norfolk County, Massachusetts",3812,182,87,29,104
1400000US25021412300,25021412300,"Census Tract 4123, Norfolk County, Massachusetts",5083,177,229,241,233
1400000US25021413100,25021413100,"Census Tract 4131, Norfolk County, Massachusetts",5491,298,263,238,319
1400000US25021413200,25021413200,"Census Tract 4132, Norfolk County, Massachusetts",6418,134,467,565,422
1400000US25021413300,25021413300,"Census Tract 4133, Norfolk County, Massachusetts",4868,397,312,417,188
1400000US25021413401,25021413401,"Census Tract 4134.01, Norfolk County, Massachusetts",3028,88,197,151,217
1400000US25021413402,25021413402,"Census Tract 4134.02, Norfolk County, Massachusetts",4785,229,455,446,379
1400000US25021413500,25021413500,"Census Tract 4135, Norfolk County, Massachusetts",4531,258,454,517,251
1400000US25021414100,25021414100,"Census Tract 4141, Norfolk County, Massachusetts",5638,212,253,208,177
1400000US25021414200,25021414200,"Census Tract 4142, Norfolk County, Massachusetts",7399,220,197,201,274
1400000US25021414300,25021414300,"Census Tract 4143, Norfolk County, Massachusetts",5208,264,117,293,295
1400000US25021415101,25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",4856,274,229,265,417
1400000US25021415102,25021415102,"Census Tract 4151.02, Norfolk County, Massachusetts",8358,284,595,884,557
1400000US25021415200,25021415200,"Census Tract 4152, Norfolk County, Massachusetts",5744,182,199,558,329
1400000US25021415300,25021415300,"Census Tract 4153, Norfolk County, Massachusetts",3871,196,72,140,344
1400000US25021416101,25021416101,"Census Tract 4161.01, Norfolk County, Massachusetts",5752,268,215,225,264
1400000US25021416102,25021416102,"Census Tract 4161.02, Norfolk County, Massachusetts",3979,999,105,24,148
1400000US25021416200,25021416200,"Census Tract 4162, Norfolk County, Massachusetts",6900,463,240,349,638
1400000US25021416300,25021416300,"Census Tract 4163, Norfolk County, Massachusetts",4881,154,144,325,467
1400000US25021416400,25021416400,"Census Tract 4164, Norfolk County, Massachusetts",6015,170,148,339,574
1400000US25021417100,25021417100,"Census Tract 4171, Norfolk County, Massachusetts",4702,463,560,558,195
1400000US25021417200,25021417200,"Census Tract 4172, Norfolk County, Massachusetts",7931,594,1040,571,581
1400000US25021417300,25021417300,"Census Tract 4173, Norfolk County, Massachusetts",2997,63,337,216,217
1400000US25021417400,25021417400,"Census Tract 4174, Norfolk County, Massachusetts",2389,196,64,134,72
1400000US25021417501,25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",5042,441,462,348,370
1400000US25021417502,25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",4587,246,486,635,303
1400000US25021417601,25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",5125,472,364,306,443
1400000US25021417602,25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",5035,258,478,413,252
1400000US25021417701,25021417701,"Census Tract 4177.01, Norfolk County, Massachusetts",5380,283,579,276,586
1400000US25021417702,25021417702,"Census Tract 4177.02, Norfolk County, Massachusetts",2774,83,223,236,235
1400000US25021417801,25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",4807,268,181,304,351
1400000US25021417802,25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",3321,201,100,156,154
1400000US25021417901,25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",6496,323,464,594,438
1400000US25021417902,25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",4037,326,360,435,196
1400000US25021418002,25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",7197,383,1163,593,896
1400000US25021418003,25021418003,"Census Tract 4180.03, Norfolk County, Massachusetts",2793,246,458,280,218
1400000US25021418004,25021418004,"Census Tract 4180.04, Norfolk County, Massachusetts",4377,499,489,506,351
1400000US25021418101,25021418101,"Census Tract 4181.01, Norfolk County, Massachusetts",4781,306,777,479,382
1400000US25021418102,25021418102,"Census Tract 4181.02, Norfolk County, Massachusetts",3300,165,622,362,148
1400000US25021418200,25021418200,"Census Tract 4182, Norfolk County, Massachusetts",6753,280,819,783,236
1400000US25021419100,25021419100,"Census Tract 4191, Norfolk County, Massachusetts",6028,454,123,181,461
1400000US25021419200,25021419200,"Census Tract 4192, Norfolk County, Massachusetts",5332,183,373,434,336
1400000US25021419300,25021419300,"Census Tract 4193, Norfolk County, Massachusetts",4146,140,379,345,294
1400000US25021419400,25021419400,"Census Tract 4194, Norfolk County, Massachusetts",3218,166,185,211,267
1400000US25021419500,25021419500,"Census Tract 4195, Norfolk County, Massachusetts",3020,241,169,103,215
1400000US25021419600,25021419600,"Census Tract 4196, Norfolk County, Massachusetts",6771,218,239,460,574
1400000US25021419700,25021419700,"Census Tract 4197, Norfolk County, Massachusetts",4180,163,205,270,255
1400000US25021419800,25021419800,"Census Tract 4198, Norfolk County, Massachusetts",4387,364,199,224,170
1400000US25021420100,25021420100,"Census Tract 4201, Norfolk County, Massachusetts",8130,468,448,719,556
1400000US25021420201,25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",3886,172,309,207,246
1400000US25021420202,25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",6300,473,508,611,420
1400000US25021420301,25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",7177,660,328,418,308
1400000US25021420302,25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",8211,879,427,289,483
1400000US25021421100,25021421100,"Census Tract 4211, Norfolk County, Massachusetts",5457,264,305,421,263
1400000US25021421200,25021421200,"Census Tract 4212, Norfolk County, Massachusetts",5572,246,293,324,280
1400000US25021422100,25021422100,"Census Tract 4221, Norfolk County, Massachusetts",5770,270,438,354,277
1400000US25021422200,25021422200,"Census Tract 4222, Norfolk County, Massachusetts",7465,230,475,407,758
1400000US25021422301,25021422301,"Census Tract 4223.01, Norfolk County, Massachusetts",3199,258,225,204,124
1400000US25021422302,25021422302,"Census Tract 4223.02, Norfolk County, Massachusetts",6904,242,800,626,642
1400000US25021422400,25021422400,"Census Tract 4224, Norfolk County, Massachusetts",7636,308,660,615,518
1400000US25021422501,25021422501,"Census Tract 4225.01, Norfolk County, Massachusetts",5122,401,438,421,329
1400000US25021422502,25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",5006,420,244,458,187
1400000US25021422600,25021422600,"Census Tract 4226, Norfolk County, Massachusetts",7241,615,384,473,327
1400000US25021422700,25021422700,"Census Tract 4227, Norfolk County, Massachusetts",3621,180,207,221,235
1400000US25021422800,25021422800,"Census Tract 4228, Norfolk County, Massachusetts",3926,187,238,210,94
1400000US25021423100,25021423100,"Census Tract 4231, Norfolk County, Massachusetts",8393,318,315,277,358
1400000US25021440100,25021440100,"Census Tract 4401, Norfolk County, Massachusetts",9000,468,501,464,607
1400000US25021441202,25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",2999,145,76,124,179
1400000US25021441203,25021441203,"Census Tract 4412.03, Norfolk County, Massachusetts",3974,197,185,328,134
1400000US25021441204,25021441204,"Census Tract 4412.04, Norfolk County, Massachusetts",4624,187,168,266,238
1400000US25021442101,25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",5780,561,238,195,297
1400000US25021442102,25021442102,"Census Tract 4421.02, Norfolk County, Massachusetts",7019,282,418,313,394
1400000US25021442103,25021442103,"Census Tract 4421.03, Norfolk County, Massachusetts",7304,470,187,182,452
1400000US25021442201,25021442201,"Census Tract 4422.01, Norfolk County, Massachusetts",4206,254,146,171,230
1400000US25021442202,25021442202,"Census Tract 4422.02, Norfolk County, Massachusetts",8534,523,616,276,558
1400000US25021443101,25021443101,"Census Tract 4431.01, Norfolk County, Massachusetts",7947,570,420,475,586
1400000US25021443102,25021443102,"Census Tract 4431.02, Norfolk County, Massachusetts",8982,394,577,848,491
1400000US25021456101,25021456101,"Census Tract 4561.01, Norfolk County, Massachusetts",4209,96,133,369,225
1400000US25021456102,25021456102,"Census Tract 4561.02, Norfolk County, Massachusetts",4982,284,351,216,301
1400000US25021456200,25021456200,"Census Tract 4562, Norfolk County, Massachusetts",3863,266,231,367,253
1400000US25021456301,25021456301,"Census Tract 4563.01, Norfolk County, Massachusetts",1922,89,117,213,138
1400000US25021456302,25021456302,"Census Tract 4563.02, Norfolk County, Massachusetts",5189,366,323,274,125
1400000US25021456401,25021456401,"Census Tract 4564.01, Norfolk County, Massachusetts",2699,138,216,178,264
1400000US25021456402,25021456402,"Census Tract 4564.02, Norfolk County, Massachusetts",5474,309,164,370,326
1400000US25021457100,25021457100,"Census Tract 4571, Norfolk County, Massachusetts",4468,260,363,290,291
1400000US25021457200,25021457200,"Census Tract 4572, Norfolk County, Massachusetts",5913,215,126,216,420
1400000US25023500101,25023500101,"Census Tract 5001.01, Plymouth County, Massachusetts",4132,220,93,241,187
1400000US25023500103,25023500103,"Census Tract 5001.03, Plymouth County, Massachusetts",2043,20,78,109,72
1400000US25023500104,25023500104,"Census Tract 5001.04, Plymouth County, Massachusetts",4227,163,263,241,155
1400000US25023501101,25023501101,"Census Tract 5011.01, Plymouth County, Massachusetts",3219,80,152,144,144
1400000US25023501102,25023501102,"Census Tract 5011.02, Plymouth County, Massachusetts",8797,332,338,630,410
1400000US25023501201,25023501201,"Census Tract 5012.01, Plymouth County, Massachusetts",3903,79,157,118,126
1400000US25023501202,25023501202,"Census Tract 5012.02, Plymouth County, Massachusetts",7128,259,110,201,234
1400000US25023502101,25023502101,"Census Tract 5021.01, Plymouth County, Massachusetts",6697,502,546,823,475
1400000US25023502102,25023502102,"Census Tract 5021.02, Plymouth County, Massachusetts",5325,213,307,389,378
1400000US25023502200,25023502200,"Census Tract 5022, Plymouth County, Massachusetts",5827,367,437,199,257
1400000US25023503101,25023503101,"Census Tract 5031.01, Plymouth County, Massachusetts",7146,502,199,161,478
1400000US25023503102,25023503102,"Census Tract 5031.02, Plymouth County, Massachusetts",7182,320,244,272,449
1400000US25023504101,25023504101,"Census Tract 5041.01, Plymouth County, Massachusetts",5646,185,212,193,342
1400000US25023504102,25023504102,"Census Tract 5041.02, Plymouth County, Massachusetts",5251,125,125,177,366
1400000US25023505101,25023505101,"Census Tract 5051.01, Plymouth County, Massachusetts",6161,317,97,357,106
1400000US25023505102,25023505102,"Census Tract 5051.02, Plymouth County, Massachusetts",5360,214,203,215,206
1400000US25023505200,25023505200,"Census Tract 5052, Plymouth County, Massachusetts",6970,129,63,395,302
1400000US25023506101,25023506101,"Census Tract 5061.01, Plymouth County, Massachusetts",6739,455,213,208,365
1400000US25023506102,25023506102,"Census Tract 5061.02, Plymouth County, Massachusetts",5950,185,176,278,380
1400000US25023506202,25023506202,"Census Tract 5062.02, Plymouth County, Massachusetts",2531,168,109,123,168
1400000US25023506203,25023506203,"Census Tract 5062.03, Plymouth County, Massachusetts",5205,287,262,282,265
1400000US25023506204,25023506204,"Census Tract 5062.04, Plymouth County, Massachusetts",5223,241,269,135,302
1400000US25023507101,25023507101,"Census Tract 5071.01, Plymouth County, Massachusetts",5586,251,171,171,151
1400000US25023507103,25023507103,"Census Tract 5071.03, Plymouth County, Massachusetts",4474,133,132,71,134
1400000US25023507104,25023507104,"Census Tract 5071.04, Plymouth County, Massachusetts",5512,445,140,186,236
